"asin","reviewRating","reviewTitle","reviewText","reviewDate"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Very Nice. Very Affordable.","This was perhaps, the easiest computer set up I have ever gone through.Once, running I was surprised how FAST this little bugger is.I just ordered a second one as I run multiple trading apps throughout the day and need to display everything on multiple Samsung displays.https://www.amazon.com/gp/product/B07L9G1BFX/ref=ppx_yo_dt_b_search_asin_title?ie=UTF8&th=1","Reviewed in the United States on January 4, 2025"
"B0DLBTPDCS","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    SHOCKINGLY fast. Fairly slick","Overall works pretty well. Some of it is nicely done. SHOCKINGLY fast.It does seems difficult to get the system to give you the text sizing (and overall sizing) throughout that one desires. I had to change the resolution I run the monitor at etc etc etc. It took quite few hours to create a screen I could see well. This appears to be an Apple weakness compared to Linux.","Reviewed in the United States on January 9, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
    Todo excelente","La computadora llegó bien y rápido","Reviewed in the United States on February 3, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    512GB SSD and 24GB Ram nonPro","The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
    M4 Mac mini is a Beast. 24GB of Ram helps to have headroom. Because when at startup Activity Monitor is showing ram usage at about 9GB or 11GB. Having 16GB you will have only 8GB or 5Gb of headroom. Now with 24GB gives 15Gb or 13GB of headroom. So this is MORE better for stoping spindump when you are using more Larger DATA Transfer , photo's and music files and such. Also if you have more ram less wright and read back to SSD. Help's SSD last you longer in its Life time. Watch video for easy's way to turn  on your M4.","Reviewed in the United States on February 6, 2025"
"B0DLBTPDCS","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    HDMI port is a little loose","Everything works great so far. I used migration assistant and ethernet cable on old & new macmini computers to transfer all my data. It took about 1 1/2 hrs to complete the transfer and everything transfered great and works like it should. I really like the speed of the new macmini. It comes with 16 gig ram standard now. It opened up my wifes silhouette program in 7 seconds and with the old 2014 macmini it took 15-20 minutes. The only issue I had was a loose HDMI port. I kept losing my connection. After trying 4 HDMI cables I found one that I bought at Best Buy years ago for $ 40 that fit tighter. It was suppose to be a better cable for the price. I guess it really was worth the price.","Reviewed in the United States on November 11, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Best budget computer I've ever purchased","It's honestly insane that this computer is so low priced. The performance you get, even from the base model, is totally nuts. If you're worried about the 256GB hard drive, just get an external SSD and hook it up to the thunderbolt 4 port, it will run at full speed and you'll save a lot of cash.","Reviewed in the United States on December 28, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    just buy it","I love it","Reviewed in the United States on January 29, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Great Computer","Love this computer. Full of nice features.","Reviewed in the United States on January 24, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    “The best Mac Mini Ever”","That’s what Tim Cook would say about this machine, and  I would totally agree. This is the best value Mac ever! The M4 is a breeze and it has 16GB of RAM which is good enough for some demanding tasks like coding.","Reviewed in the United States on January 1, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    If you don't want a laptop, for most people this will do the trick.","The new Mac Mini is the best computer Apple has released in a long time. Awesome!","Reviewed in the United States on January 19, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Get the deal.","If you purchase this for anything over $550 you’re getting fleeced.  Also, get the most ram you can afford.  Don’t worry about storage.  Get a hub with SSD slots and load that up for storage and stick it to the man.  (I own stock in Apple but still stick it to the man) The computer rocks by the way.","Reviewed in the United States on December 19, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It Be Tiny, But It be Powerful!","As soon as I saw this Mac mini and read about it, I knew I had to have one. The size and power of the device is just incredible. While I have a few different kinds of Macs, this is an excellent one for those thinking about making the switch from Windows. I’ve read some reviews, and the biggest complaint people have is where the power button is. That’s just silly to me. If all you have to complain about when buying a new PC is the power button location, you’ve got yourself an awesome machine. I recommend this as an upgrade to anyone who has a M1 or M2 device or older. (Much less ann Intel device).  And if you’re thinking about switching from Windows to Mac? Start here. You won’t be disappointed.","Reviewed in the United States on November 16, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Good value for money","Best","Reviewed in the United States on January 26, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Incredible value","An iphone can easily cost you more. I can't believe Apple has done this. This computer is so affordable I wonder if I am the product. I'm used to using a 2015 MBP for my desktop computer which had so much fan noise. I have to almost put my ear on this thing to hear it doing anything. Mind you most of the time when you're browsing the web this thing isn't using a 10th of it's capacity but even when recording I haven't heard a peep. I def. recommend getting a thunderbolt dock for this. Most of my life is still usb A and this thing only has usb C.","Reviewed in the United States on November 25, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    I hate OSX","I love this Mac mini M4. I am a Linux person but wow is this Apple Silicon incredible! I wish we had this in the PC hardware world. I know about Asahi Linux, but don't feel like messing with it. I really needed so I can do Fusion 360 modeling for 3d printing. All works great. BTW I added an old Samsung nvme 980 pro in a thunderbolt 4 case and tests faster on writes than the internal SSD. Now I have 2tb of user space.","Reviewed in the United States on December 13, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Perfect quality","This is a replacement for my 2013 iMac 27" (Apple products always outlast their ability to be upgraded).The front ports are a welcome change, and the headphone jack is a bonus for analog-out. It's faster than any demands I'll ever place on it.There aren't many USB-4 accessories for it yet, but they'll be arriving in a few months.","Reviewed in the United States on December 20, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Absolute beast for the price","The base model is worth the money. The only thing this struggles with is gaming, but not because it is too weak. It’s because of game compatibility. So if you want to game, build your own PC. But for everything else, the M4 Mac Mini is just far superior to anything else in its price range.","Reviewed in the United States on December 19, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Awesome Machine!!!","works great, soooo fast!","Reviewed in the United States on January 23, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Much faster than my PC laptaop.","My first Mac.  Works great. Much faster than my new PC laptop.  The small SSD is a problem, but I just move most things to an external SSD.","Reviewed in the United States on December 26, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    The best Mac min","Compact and powerful","Reviewed in the United States on January 18, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    fantastic size, all you need","I bought this computer to migrate from a pc. the set up was super easy and everything works fine.","Reviewed in the United States on January 6, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
    bue producto","m uy bien embalado y en plazo, excelente","Reviewed in the United States on January 12, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Best one yet!","I've had had the big desktop and the Laptop and this is the best one yet.","Reviewed in the United States on January 6, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    All Good","Thanks, A+","Reviewed in the United States on January 15, 2025"
"B0DLBTPDCS","3.0 out of 5 stars","3.0 out of 5 stars







  
  
    "Aw Snap" error.","Unbelievable disappointment. I thought this was a good value, but when I used Chrome with a very undemanding online app/website, the system went "aw snaps" as if the page could not adequately load the page and/or didn't have enough memory. This is a brand new Mac Mini with 16 GB and M4 chip. How could that happen? No better than an very old PC that I was upgrading from. I tried adjusting the settings on the Chrome browser or the computer and tried to decrease it's attempt to be efficient and save power. Did not eliminate the problem. I don't know if the computer is trying too hard to save energy at the expense of performance. Not going to waste my time with a computer that can't function correctly out of the box.","Reviewed in the United States on January 30, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    DARK MAGIC AT WORK HERE how is this thing this fast?","The hype is real on this one. I don't get it, how can they sell this speed demon this cheap? no clue, but I want another one just for a plex server now.","Reviewed in the United States on December 23, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Got it for the gf","She is impressed with it.","Reviewed in the United States on January 2, 2025"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    So good","Love it, best thing I’ve bought this year.","Reviewed in the United States on December 31, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Great value if you already have an external monitor","This M4 Mac Mini is fast and consume very little power.  It's a great value if you already have an external monitor/keyboard/mouse.  No need to pay the laptop premium price if all you need is a desktop computer.","Reviewed in the United States on December 19, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    this is the best computer <$600 can buy, both efficiency and power wise","and no, im not just an apple fan boy. ive never bought an apple product up until last year, and im 38 years old. its just the truth.","Reviewed in the United States on December 17, 2024"
"B0DLBTPDCS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Powerful, very powerful...","Switched to Mac/Apple because it just works and oh boy this little device packs a punch.Plays my games without a sweat, for my job as programmer it compiles 10 times faster etc...It doesn't make any noise, it doesn't consumes almost any power, who cares about the power button on the bottom you just put it to sleep and it wakes up instantly.","Reviewed in the United States on December 14, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars
 Good quality, fast and works well.","Beautiful and works well as a computer in the family room.","Reviewed in the United States on December 8, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars
 Excellent desktop computer","I am delighted with this desktop computer because it is very fast, looks attractive, and was extremely easy to set up. Excellent purchase!","Reviewed in the United States on January 5, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars
 First time Mac owner","Right out of the box:
It’s a big beautiful YES. I LOVE the color and the screen quality is sooo smooth and pretty. I got this to replace my old one for graphic design school. I will update my review once I’ve used it a while. But so far, it’s gorgeous. Also, for my fellow Sims 4 lovers, it works amazingly well with heavy expansion pack loads. It did updates and downloads soooo fast! Get it!","Reviewed in the United States on December 15, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars
 Absolutely Astonished","Having recently transferred all the way to Apple products I have been blown away by how intuitive the devices were. This IMAC is almost like a piece of Alien technology to me. I generally just use my computer for everyday things and so have not much need of a 10 Core 10 CPU powerhouse.

I wanted something that would let me navigate the coming AI wave and grow with me for a few years. This is truly and amazing piece of hardware. It has taken me a while to get everything set up and connected (Accounts/Passwords), but it is truly beautiful to behold and amazing to operate.

Very happy with my purchase!","Reviewed in the United States on January 3, 2025"
"B0DL72W66C","4.0 out of 5 stars","4.0 out of 5 stars
 Fast and reliable.","This is a good upgrade from previous iMacs. Its really fast, and efficient. As usual only downside is storage capacity so make sure if you have heavy files, like games, to get an external hard drive.","Reviewed in the United States on January 11, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars
 A most excellent computer.","This is an outstanding PC. Boots up in less then 10 seconds and is very powerful. Also ver sleek and chic.","Reviewed in the United States on December 17, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars
 The Apple technology is amazing","Computer is better than I thought it would be","Reviewed in the United States on February 16, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars
 Super fast and sharp all-in-one computer","Great option for us in the living room area because it looks so sleek and sharp compared to most other PCs.","Reviewed in the United States on February 14, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars
 Looks and works well","Replacing older imac, I kept my old trackpad to use instead of the mouse that came with it. I don’t like using the mouse, it’s inconvenient. I did have to buy a 3 pack of adapters that allow connecting USB-A’s to USB-C’s which also allowed connecting my older external drive to the new Mac","Reviewed in the United States on February 20, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars
 Apple products are GREAT, Apple service is terrible.","I like Apple products as long as I don’t have to deal with Apple. Apple service has diminished greatly of late. I went to the local Apple Store with the expectation of walking out of the store with both a new IMac and a new IPhone. This was being purchased for an 75-year old woman to replace her 11-year old IMac, which could no longer be updated (thanks Apple). There was nothing wrong with the original IMac except for this significant problem.

We were at the store 2-days before the release of the the latest IMac, but she wasn’t clutching her pearls waiting for the latest version. So we learn that the store has zero inventory to make room for the latest models. Brilliant shot in the foot Apple. An eager customer shows up at your door to drop $2,000, but they can’t.

We were able to walk out with an IPhone 14 (not the latest model). About 3-weeks into use of the phone, there was a problem connecting to her WiFi network, so she called Apple for assistance. Four hours later, she was unable to use either her old phone or her new one and Apple told her she needed to contact the phone service carrier. Again, thank you Apple. A 15-minute call with the carrier resolved everything even though they were completely uninvolved with the initial setup and transfer to the new phone.

Apple products are high quality and recommended, but avoid Apple if at all possible.","Reviewed in the United States on December 7, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
    Excelente Mac!!!","Excelente equipo y desempeño. Facilísimo pasar todo de la computadora anterior a la nueva. Con el ID touch se facilita todo en vez de estar utilizando la contraseña.","Reviewed in the United States on February 12, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Latest Apple desktop.","Arrived in perfect shape. It’s all up to date with the latest Apple software.","Reviewed in the United States on February 20, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Imac with M4 Chip","Its Apple, cant go wrong!","Reviewed in the United States on February 18, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    M4 chip worth the cost","Great machine.","Reviewed in the United States on February 18, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Awesome iMac","The most beautiful fastest greatest iMac ever!I love this iMac it works great with my iPhone, my iPad and my Apple Watch. We all work together.","Reviewed in the United States on January 1, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Another great Apple product!","Computer recently replaced my wife's aging one and she loves it .... no problems so far.","Reviewed in the United States on January 6, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It works","I have been with MS since the DOS days but their decision to force me to buy a new computer to run Win 11 was the last straw. This is a beautiful computer that works superbly without all the constant tinkering I was used to.  Chrome works perfectly as does Office 365. The Mac versions of my other applications have been seamless. Highly recommended...","Reviewed in the United States on December 14, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Easy","Easy to set up and use","Reviewed in the United States on January 8, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Light but powerful","The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
    Very nice packing like always Apple do, this computer it was customized, I realized the order January 18th and arrived January 4th so if you need the computer fast, take this recommendation. Very light and minimalist.","Reviewed in the United States on February 8, 2025"
"B0DL72W66C","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    Imac","A few USB ports would be great but thunder/usb cables work just fine. Just don’t ever purchase a iMac with a intel chip. Pure junk. You’d be better off buying a windows 3.1","Reviewed in the United States on December 8, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Excellent me encantó 🎁","⭐️⭐️⭐️⭐️⭐️Excellent","Reviewed in the United States on January 11, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
    Exelente compu","Para servicio personal, muy buena","Reviewed in the United States on January 3, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Promptness","Great!","Reviewed in the United States on January 5, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It works like my 2015 iMac, but faster.","I use the new iMac for searching the internet because the safari browser is very secure and fast. Also, the computer is so light that I can move it from desk to a side table by my recliner with ease and it has better speakers for music than my pc all-in-one.","Reviewed in the United States on December 6, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Love my new Mac!","Got the green style. Was slightly cheaper and very cool and powerful.","Reviewed in the United States on December 25, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    iMac 24 inch purple","The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
    I love it 💕💕","Reviewed in the United States on February 12, 2025"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Apple m4 all in one","Great computer …. Extremely fast. Great graphics… excellent keyboard!Easy to set up for a Former PC user.","Reviewed in the United States on December 8, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It’s not Microsoft","Quality!","Reviewed in the United States on December 17, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Outstanding performance","Incredible fast response compared to older iMac it replaced. My current keyboard with keypad pared easily with it.","Reviewed in the United States on November 23, 2024"
"B0DL72W66C","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    I don’t like the Magic Mouse","If is possible change the Magic Mouse to a trackpad?","Reviewed in the United States on December 15, 2024"
"B0DL72W66C","5.0 out of 5 stars","My new 2024 iMac","I loved my old iMac which had an elegant 27" screen.  That suddenly got extremely slow after Christmas. I bought the new iMac with 24" screen.  It is much lighter but is not that elegant looking. There is no Apple icon in front.It was easy to set up. There are some new things it comes with, I am still getting used to all the automatic messages  which appear on the screen.  With the new iMac, the old printer did not work, I had to buy a new printer too.  Hopefully, I am set up for the next 10 years.","Reviewed in Canada on January 26, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars
 Good quality, fast and works well.","Beautiful and works well as a computer in the family room.","Reviewed in the United States on December 8, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars
 Excellent desktop computer","I am delighted with this desktop computer because it is very fast, looks attractive, and was extremely easy to set up. Excellent purchase!","Reviewed in the United States on January 5, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars
 First time Mac owner","Right out of the box:
It’s a big beautiful YES. I LOVE the color and the screen quality is sooo smooth and pretty. I got this to replace my old one for graphic design school. I will update my review once I’ve used it a while. But so far, it’s gorgeous. Also, for my fellow Sims 4 lovers, it works amazingly well with heavy expansion pack loads. It did updates and downloads soooo fast! Get it!","Reviewed in the United States on December 15, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars
 Absolutely Astonished","Having recently transferred all the way to Apple products I have been blown away by how intuitive the devices were. This IMAC is almost like a piece of Alien technology to me. I generally just use my computer for everyday things and so have not much need of a 10 Core 10 CPU powerhouse.

I wanted something that would let me navigate the coming AI wave and grow with me for a few years. This is truly and amazing piece of hardware. It has taken me a while to get everything set up and connected (Accounts/Passwords), but it is truly beautiful to behold and amazing to operate.

Very happy with my purchase!","Reviewed in the United States on January 3, 2025"
"B0DL6SHMFH","4.0 out of 5 stars","4.0 out of 5 stars
 Fast and reliable.","This is a good upgrade from previous iMacs. Its really fast, and efficient. As usual only downside is storage capacity so make sure if you have heavy files, like games, to get an external hard drive.","Reviewed in the United States on January 11, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars
 A most excellent computer.","This is an outstanding PC. Boots up in less then 10 seconds and is very powerful. Also ver sleek and chic.","Reviewed in the United States on December 17, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars
 The Apple technology is amazing","Computer is better than I thought it would be","Reviewed in the United States on February 16, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars
 Super fast and sharp all-in-one computer","Great option for us in the living room area because it looks so sleek and sharp compared to most other PCs.","Reviewed in the United States on February 14, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars
 Looks and works well","Replacing older imac, I kept my old trackpad to use instead of the mouse that came with it. I don’t like using the mouse, it’s inconvenient. I did have to buy a 3 pack of adapters that allow connecting USB-A’s to USB-C’s which also allowed connecting my older external drive to the new Mac","Reviewed in the United States on February 20, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars
 Apple products are GREAT, Apple service is terrible.","I like Apple products as long as I don’t have to deal with Apple. Apple service has diminished greatly of late. I went to the local Apple Store with the expectation of walking out of the store with both a new IMac and a new IPhone. This was being purchased for an 75-year old woman to replace her 11-year old IMac, which could no longer be updated (thanks Apple). There was nothing wrong with the original IMac except for this significant problem.

We were at the store 2-days before the release of the the latest IMac, but she wasn’t clutching her pearls waiting for the latest version. So we learn that the store has zero inventory to make room for the latest models. Brilliant shot in the foot Apple. An eager customer shows up at your door to drop $2,000, but they can’t.

We were able to walk out with an IPhone 14 (not the latest model). About 3-weeks into use of the phone, there was a problem connecting to her WiFi network, so she called Apple for assistance. Four hours later, she was unable to use either her old phone or her new one and Apple told her she needed to contact the phone service carrier. Again, thank you Apple. A 15-minute call with the carrier resolved everything even though they were completely uninvolved with the initial setup and transfer to the new phone.

Apple products are high quality and recommended, but avoid Apple if at all possible.","Reviewed in the United States on December 7, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
    Excelente Mac!!!","Excelente equipo y desempeño. Facilísimo pasar todo de la computadora anterior a la nueva. Con el ID touch se facilita todo en vez de estar utilizando la contraseña.","Reviewed in the United States on February 12, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Latest Apple desktop.","Arrived in perfect shape. It’s all up to date with the latest Apple software.","Reviewed in the United States on February 20, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Imac with M4 Chip","Its Apple, cant go wrong!","Reviewed in the United States on February 18, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    M4 chip worth the cost","Great machine.","Reviewed in the United States on February 18, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Awesome iMac","The most beautiful fastest greatest iMac ever!I love this iMac it works great with my iPhone, my iPad and my Apple Watch. We all work together.","Reviewed in the United States on January 1, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Another great Apple product!","Computer recently replaced my wife's aging one and she loves it .... no problems so far.","Reviewed in the United States on January 6, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It works","I have been with MS since the DOS days but their decision to force me to buy a new computer to run Win 11 was the last straw. This is a beautiful computer that works superbly without all the constant tinkering I was used to.  Chrome works perfectly as does Office 365. The Mac versions of my other applications have been seamless. Highly recommended...","Reviewed in the United States on December 14, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Easy","Easy to set up and use","Reviewed in the United States on January 8, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Light but powerful","The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
    Very nice packing like always Apple do, this computer it was customized, I realized the order January 18th and arrived January 4th so if you need the computer fast, take this recommendation. Very light and minimalist.","Reviewed in the United States on February 8, 2025"
"B0DL6SHMFH","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    Imac","A few USB ports would be great but thunder/usb cables work just fine. Just don’t ever purchase a iMac with a intel chip. Pure junk. You’d be better off buying a windows 3.1","Reviewed in the United States on December 8, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Excellent me encantó 🎁","⭐️⭐️⭐️⭐️⭐️Excellent","Reviewed in the United States on January 11, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
    Exelente compu","Para servicio personal, muy buena","Reviewed in the United States on January 3, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Promptness","Great!","Reviewed in the United States on January 5, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It works like my 2015 iMac, but faster.","I use the new iMac for searching the internet because the safari browser is very secure and fast. Also, the computer is so light that I can move it from desk to a side table by my recliner with ease and it has better speakers for music than my pc all-in-one.","Reviewed in the United States on December 6, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Love my new Mac!","Got the green style. Was slightly cheaper and very cool and powerful.","Reviewed in the United States on December 25, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    iMac 24 inch purple","The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
    I love it 💕💕","Reviewed in the United States on February 12, 2025"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Apple m4 all in one","Great computer …. Extremely fast. Great graphics… excellent keyboard!Easy to set up for a Former PC user.","Reviewed in the United States on December 8, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It’s not Microsoft","Quality!","Reviewed in the United States on December 17, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Outstanding performance","Incredible fast response compared to older iMac it replaced. My current keyboard with keypad pared easily with it.","Reviewed in the United States on November 23, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    I don’t like the Magic Mouse","If is possible change the Magic Mouse to a trackpad?","Reviewed in the United States on December 15, 2024"
"B0DL6SHMFH","5.0 out of 5 stars","My new 2024 iMac","I loved my old iMac which had an elegant 27" screen.  That suddenly got extremely slow after Christmas. I bought the new iMac with 24" screen.  It is much lighter but is not that elegant looking. There is no Apple icon in front.It was easy to set up. There are some new things it comes with, I am still getting used to all the automatic messages  which appear on the screen.  With the new iMac, the old printer did not work, I had to buy a new printer too.  Hopefully, I am set up for the next 10 years.","Reviewed in Canada on January 26, 2025"
"B0DL74QKP5","5.0 out of 5 stars","5.0 out of 5 stars
 Good quality, fast and works well.","Beautiful and works well as a computer in the family room.","Reviewed in the United States on December 8, 2024"
"B0DL74QKP5","5.0 out of 5 stars","5.0 out of 5 stars
 Excellent desktop computer","I am delighted with this desktop computer because it is very fast, looks attractive, and was extremely easy to set up. Excellent purchase!","Reviewed in the United States on January 5, 2025"
"B0DL74QKP5","5.0 out of 5 stars","5.0 out of 5 stars
 First time Mac owner","Right out of the box:
It’s a big beautiful YES. I LOVE the color and the screen quality is sooo smooth and pretty. I got this to replace my old one for graphic design school. I will update my review once I’ve used it a while. But so far, it’s gorgeous. Also, for my fellow Sims 4 lovers, it works amazingly well with heavy expansion pack loads. It did updates and downloads soooo fast! Get it!","Reviewed in the United States on December 15, 2024"
"B0DL74QKP5","5.0 out of 5 stars","5.0 out of 5 stars
 Absolutely Astonished","Having recently transferred all the way to Apple products I have been blown away by how intuitive the devices were. This IMAC is almost like a piece of Alien technology to me. I generally just use my computer for everyday things and so have not much need of a 10 Core 10 CPU powerhouse.

I wanted something that would let me navigate the coming AI wave and grow with me for a few years. This is truly and amazing piece of hardware. It has taken me a while to get everything set up and connected (Accounts/Passwords), but it is truly beautiful to behold and amazing to operate.

Very happy with my purchase!","Reviewed in the United States on January 3, 2025"
"B0DL74QKP5","4.0 out of 5 stars","4.0 out of 5 stars
 Fast and reliable.","This is a good upgrade from previous iMacs. Its really fast, and efficient. As usual only downside is storage capacity so make sure if you have heavy files, like games, to get an external hard drive.","Reviewed in the United States on January 11, 2025"
"B0DL74QKP5","5.0 out of 5 stars","5.0 out of 5 stars
 A most excellent computer.","This is an outstanding PC. Boots up in less then 10 seconds and is very powerful. Also ver sleek and chic.","Reviewed in the United States on December 17, 2024"
"B0DL74QKP5","5.0 out of 5 stars","5.0 out of 5 stars
 The Apple technology is amazing","Computer is better than I thought it would be","Reviewed in the United States on February 16, 2025"
